Code,DisplayName,CodeSystem
234359008,"Suture of small intestine, single site",SNOMED
90681004,Suture of spinal dura mater,SNOMED
85201008,Suture of tendon sheath of hand,SNOMED
87313004,Suture of tunica vaginalis,SNOMED
40011006,Suture of uvula,SNOMED
47520009,Suture of wound of forefoot,SNOMED
234918005,Suture tooth socket,SNOMED
449145009,Suturing of intraabdominal artery,SNOMED
445948003,Suturing of pinna,SNOMED
310415002,Suturing of sinus of Valsalva fistula,SNOMED
388479005,Suxamethonium specific IgE antibody measurement,SNOMED
115985003,Sweat collection by iontophoresis procedure,SNOMED
392130003,Swedish interactive thresholding algorithm automated static perimetry,SNOMED
439523004,Sympathectomy of digital artery,SNOMED
438573009,Sympathectomy of superficial palmar arch,SNOMED
438894002,Sympathectomy of ulnar artery,SNOMED
21922009,Symphysiotomy,SNOMED
713148004,Symptom management,SNOMED
173245001,Synchronous bilateral cleft lip repair,SNOMED
91558001,"Synergism testing, broth microdilution method",SNOMED
234331007,Syngeneic bone marrow transplant,SNOMED
315194006,Syphilis IgG level,SNOMED
269828009,Syphilis infectious titre test,SNOMED
171754009,Syringostomy,SNOMED
736861004,Systemic psychotherapy,SNOMED
17969005,T-cell antigen detection,SNOMED
359849006,T4/TBG ratio,SNOMED
724160005,Tacrolimus therapy,SNOMED
315195007,Taenia thalophilus antibody level,SNOMED
315196008,Taenia vulgaris antibody level,SNOMED
234762009,Take impression for complete denture,SNOMED
234749005,Take impression for crown,SNOMED
234746003,Take impression for dental or oral tray,SNOMED
234747007,Take impression for dental study models,SNOMED
234761002,Take impression for denture,SNOMED
234766007,Take impression for palatal lift prosthesis,SNOMED
234763004,Take impression for partial denture,SNOMED
234753007,Take impression for post core,SNOMED
234767003,Take impression for speech bulb,SNOMED
234752002,Take impression for veneer,SNOMED
304991003,Take mouth swab,SNOMED
439760002,Taking an impression for creation of custom ear prosthesis,SNOMED
439262009,Taking an impression for creation of custom orbital prosthesis,SNOMED
439264005,Taking an impression for creation of custom speech aid prosthesis,SNOMED
400993006,Taking cervical swab for Neisseria gonorrhoeae test,SNOMED
390784004,Taking endocervical swab for Chlamydia test,SNOMED
444326006,Taking impression of chest for custom breast implant,SNOMED
439352000,Taking medicated bath,SNOMED
312882009,Taking nasal swab,SNOMED
418622002,Taking oral swab,SNOMED
312881002,Taking skin swab,SNOMED
313273004,Taking swab for Bordetella pertussis test,SNOMED
121439000,Talbutal measurement,SNOMED
90273005,Talectomy for foot stabilisation,SNOMED
225884000,Talking about dying,SNOMED
424134004,Tangent screen testing,SNOMED
388584002,Tangerine specific IgE antibody measurement,SNOMED
70711000052105,Tanner-Whitehouse 2 bone age assessment,SNOMED
70721000052102,Tanner-Whitehouse 2 RUS (radius-ulna-short bones) bone age assessment,SNOMED
176045001,Tapering of ureter,SNOMED
448585004,Target controlled total intravenous anaesthesia,SNOMED
6021000124103,Targeted medicine therapy review,SNOMED
785812008,Targeted muscle reinnervation,SNOMED
231611003,Tarsal cleavage of lower eyelid and insertion of everting sutures,SNOMED
46590008,"Tarsometatarsal arthrodesis, multiple",SNOMED
716037003,Task adaptation,SNOMED
104954006,Taurine measurement,SNOMED
417679006,Tc-99m hexamethylpropyleneamine oxime leukocyte bowel scan,SNOMED
416112003,Tc-99m hexamethylpropyleneamine oxime leukocyte hip scan,SNOMED
303867000,Tc99m-labelled colloid liver study - static,SNOMED
229218006,Team games for therapy,SNOMED
386471001,Technical equipment management,SNOMED
445641000124105,Technical nutrition education,SNOMED
243083002,Technique for impotence education,SNOMED
1117161000168102,Technology-supported exercise therapy,SNOMED
1269419008,Telaprevir therapy,SNOMED
715191006,Telehealth asthma monitoring,SNOMED
716358000,Telehealth chronic obstructive pulmonary disease monitoring,SNOMED
868184008,Telemedicine consultation with provider,SNOMED
386473003,Telephone follow-up,SNOMED
310403001,Temperature control education,SNOMED
418390009,Temporary eyelid closure,SNOMED
68275008,Temporary suture of anus,SNOMED
43988005,Temporary tracheostomy,SNOMED
245384002,Tendon transfer and arthrodesis to correct claw toe,SNOMED
178146006,Tendon transfer to extensor tendon of hand,SNOMED
47073004,Tenectomy of hand,SNOMED
359632002,Tenectomy of levator palpebrae,SNOMED
68000009,Tenodesis for rupture of long tendon of biceps,SNOMED
5051000032109,Tenolysis of extensor tendon of hand,SNOMED
440339004,Tenolysis of flexor of foot,SNOMED
21741001,Tenolysis of flexor tendon of wrist,SNOMED
118659004,Tenosuspension,SNOMED
31160006,Tenosuspension of hand,SNOMED
84891000,Tenotomy of abductor hallucis muscle,SNOMED
172351001,Tenotomy of lateral rectus muscle of eye,SNOMED
172352008,Tenotomy of superior rectus muscle of eye,SNOMED
61247004,Tenotomy of tensor tympani,SNOMED
310404007,Tepid sponging education,SNOMED
416362002,Teriparatide therapy,SNOMED
281756004,Terminalisation of finger,SNOMED
281757008,Terminalisation of thumb,SNOMED
236284005,Terminalising reconstruction of urethra using graft other than skin,SNOMED
860649006,Termination of pregnancy inpatient care management,SNOMED
252546006,Test for endolymphatic hydrops,SNOMED
163382007,Testicular self-examination,SNOMED
388480008,Tetanus toxoid specific IgE antibody measurement,SNOMED
105334008,Tetracycline measurement,SNOMED
121698001,Tetraethyl lead measurement,SNOMED
105335009,Tetrahydrocortisone measurement,SNOMED
104960006,Tetrahydrodeoxycortisol measurement,SNOMED
113060006,TGF-Alpha assay,SNOMED
90287005,Thalamectomy,SNOMED
441369004,Thawing of cryopreserved embryo,SNOMED
441222006,Thawing of cryopreserved oocyte,SNOMED
441198005,Thawing of cryopreserved sperm,SNOMED
80275000,Thawing of reagent red blood cells,SNOMED
121699009,Thebaine measurement,SNOMED
274426001,Therapeutic aspiration - joint,SNOMED
719050003,Therapeutic aspiration of cyst of breast,SNOMED
182528006,Therapeutic aspiration of hygroma,SNOMED
174474002,Therapeutic aspiration of liver,SNOMED
288130007,Therapeutic aspiration prostatic abscess,SNOMED
274427005,Therapeutic bursa aspiration,SNOMED
74608009,Therapeutic dilation and curettage of uterus,SNOMED
77667008,"Therapeutic drug monitoring, qualitative",SNOMED
305103002,Therapeutic hand stretching,SNOMED
305105009,Therapeutic hip adductor stretching,SNOMED
305104008,Therapeutic hip stretching,SNOMED
305106005,Therapeutic knee stretching,SNOMED
179275000,Therapeutic percutaneous puncture of bone,SNOMED
225067007,Therapeutic plasma exchange,SNOMED
1332556005,Therapeutic transfusion of convalescent plasma,SNOMED
305097009,Therapeutic trunk stretching,SNOMED
305096000,Therapeutic upper limb stretching,SNOMED
305102007,Therapeutic wrist stretching,SNOMED
311565001,Therapy to improve nasal resonance,SNOMED
311564002,Therapy to improve nasal tone,SNOMED
311647009,Therapy to promote consonants,SNOMED
311631007,Therapy to promote recognition and understanding of complex sentences,SNOMED
311633005,Therapy to promote recognition and understanding of conversation,SNOMED
311636002,Therapy to promote recognition and understanding of sarcasm,SNOMED
241683009,Thermography of joint,SNOMED
241682004,Thermography of scrotum,SNOMED
707804004,Thermography of whole body,SNOMED
713348007,Thermoplasty of bronchus,SNOMED
252237004,Thiamine pyrophosphate enhancement test,SNOMED
104963008,Thiamine pyrophosphate measurement,SNOMED
117023006,Thick film peripheral blood smear,SNOMED
1363272004,Thierry spatulas vaginal delivery of fetus,SNOMED
177485008,Thinning of flap of skin to head or neck,SNOMED
170340005,Third anthrax vaccination,SNOMED
170372008,Third hepatitis B vaccination,SNOMED
185541004,"Third patient ""call""",SNOMED
309458002,Thompson hemiarthroplasty of hip joint using cement,SNOMED
439353005,Thoracentesis with insertion of pleural tube with water seal,SNOMED
119812003,Thoracic artery transposition,SNOMED
229291004,Thoracic expansion exercises,SNOMED
231381004,Thoracic intrathecal neurolysis,SNOMED
438572004,Thoracic laminectomy and excision of intradural spinal lesion,SNOMED
1136431000168107,Thoracic laminectomy with excision of intraspinal lesion,SNOMED
50660008,Thoracic phlebectomy with anastomosis,SNOMED
417640000,Thoracic pump technique,SNOMED
231267003,Thoracic sympathetic block,SNOMED
229317003,Thoracic traction,SNOMED
935401000168109,Thoracoscopic assisted two stage oesophagectomy,SNOMED
1366221001,Thoracoscopic excision of bulla of lung using robotic assistance,SNOMED
1366217008,Thoracoscopic excision of chest wall using robotic assistance,SNOMED
1366216004,Thoracoscopic excision of chest wall using video assistance,SNOMED
1367670002,Thoracoscopic excision of lower and middle lobe of right lung using robotic assistance,SNOMED
1366232001,Thoracoscopic excision of lower lobe of right lung using robotic assistance,SNOMED
1366246001,Thoracoscopic excision of middle and lower lobe of right lung using video assistance,SNOMED
1366229004,Thoracoscopic excision of middle lobe of right lung using robotic assistance,SNOMED
1366249008,Thoracoscopic excision of segment of lung using video assistance,SNOMED
1366215000,Thoracoscopic excision of thymus using video assistance,SNOMED
1366235004,Thoracoscopic excision of upper and middle lobe of right lung using robotic assistance,SNOMED
1366220000,Thoracoscopic extrapleural pneumonectomy using robotic assistance,SNOMED
1366234000,Thoracoscopic pleurodesis using robotic assistance,SNOMED
439435003,Thoracoscopy with excision of pericardial lesion,SNOMED
5231000179108,Three dimensional obstetric ultrasound,SNOMED
845651000000107,Three dimensional rotational fluoroscopic angiography of lower limb with contrast,SNOMED
392026004,Threshold-related automated static perimetry,SNOMED
1403461000168102,Throat swab Chlamydia trachomatis and Neisseria gonorrhoeae nucleic acid assay,SNOMED
23748004,Thrombectomy of ascending aorta,SNOMED
45782002,Thrombectomy with catheter of axillary artery by incision of upper limb,SNOMED
73354002,Thrombectomy with catheter of brachial artery by incision of upper limb,SNOMED
69882005,Thrombectomy with catheter of femoropopliteal vein by incision of abdomen and lower limb,SNOMED
21841006,Thrombectomy with catheter of mesenteric artery by abdominal incision,SNOMED
42471000,Thrombectomy with catheter of popliteal-tibio-peroneal artery by leg incision,SNOMED
60385006,Thrombectomy with catheter of ulnar artery by arm incision,SNOMED
11346008,Thrombectomy with catheter of vena cava by abdominal and leg incision,SNOMED
391549005,Thrombin time reference,SNOMED
113033004,"Thrombin time, substituted",SNOMED
122436009,Thrombin-antithrombin III complex assay,SNOMED
24355008,Thromboendarterectomy of coronary artery by open chest approach,SNOMED
64933009,Thromboendarterectomy with graft of iliac artery,SNOMED
75146008,Thromboendarterectomy with graft of innominate artery by thoracic incision,SNOMED
1366538001,Thromboendarterectomy with graft of left common femoral artery,SNOMED
69489008,Thromboendarterectomy with graft of subclavian artery by neck incision,SNOMED
85448008,Thromboendarterectomy with graft of vertebral artery by neck incision,SNOMED
426347000,Thrombolytic therapy,SNOMED
314089003,Thrombophilia screening test,SNOMED
56326001,Thromboplastin generation test with substitution,SNOMED
11017006,Thromboxane B2 assay,SNOMED
388786003,Thyme specific IgE antibody measurement,SNOMED
119974008,Thymus closure,SNOMED
17164004,Thyroglobulin antibody measurement,SNOMED
232548004,Thyrohyoid laryngeal release procedure,SNOMED
704078008,Thyroid stimulating hormone suppression therapy,SNOMED
104972000,Thyroid stimulating immunoglobulins measurement,SNOMED
13378009,Thyroid uptake with discharge,SNOMED
359882009,Thyroidectomy with laryngectomy,SNOMED
104974004,"Thyrotropin, long acting measurement",SNOMED
104976002,Thyroxine uptake measurement,SNOMED
104977006,Thyroxine/thyroxine binding globulin measurement,SNOMED
1156328006,Tibiotalocalcaneal arthrodesis,SNOMED
252475002,Tidal volume test,SNOMED
65299009,Time kill assay for synergy test,SNOMED
18603005,Time kill assay test,SNOMED
431527001,Timed ten metre walk,SNOMED
128582009,Tip manometer haemodynamic measurement method,SNOMED
59911006,Tissue autoradiography,SNOMED
286585009,Tissue disruption operation,SNOMED
817011007,Tissue frozen section technique,SNOMED
40721009,Tissue selenium measurement,SNOMED
53044007,Tissue thromboplastin inhibitor assay,SNOMED
860648003,Tobacco use cessation case management,SNOMED
702388001,Tobacco use cessation education,SNOMED
229159007,"Toes, ankles and quadriceps exercises",SNOMED
53303003,Toilet,SNOMED
450229981000132104,Toilet and suture of wound,SNOMED
302429001,Toilet of burnt skin,SNOMED
290046000,Toilet practice,SNOMED
121708003,Toluene diisocyanate measurement,SNOMED
252500006,Toluidine blue staining of oral mucosa,SNOMED
232668004,Tongue traction,SNOMED
1286917009,Tonometry by palpation,SNOMED
119958003,Tonsil closure,SNOMED
119960001,Tonsil reconstruction,SNOMED
119962009,Tonsil repair,SNOMED
243086005,Tooth brushing education,SNOMED
34584009,"Tooth extraction, complete lower",SNOMED
30532008,"Tooth extraction, complete mouth",SNOMED
70468009,"Topical application of fluoride including prophylaxis, child",SNOMED
75469003,TORCH antibody panel measurement,SNOMED
122291004,Torovirus identification,SNOMED
80294005,Total abdominal colectomy with rectal mucosectomy and ileoanal anastomosis,SNOMED
767611008,Total abdominal hysterectomy using intrafascial technique,SNOMED
401074004,Total B lymphocyte count,SNOMED
73895007,Total claviculectomy,SNOMED
307669001,"Total colectomy, ileostomy and closure of rectal stump",SNOMED
428918005,Total cordectomy,SNOMED
172217003,Total excision of eyelid,SNOMED
67749007,Total excision of pituitary gland by transfrontal approach,SNOMED
173716004,Total gastrectomy and anastomosis of oesophagus to transposed jejunum,SNOMED
438338008,Total gastrectomy with extended lymphadenectomy,SNOMED
37593003,Total ileectomy,SNOMED
241696005,Total intravenous anaesthesia,SNOMED
713687000,Total knee replacement with constrained condylar knee prosthesis,SNOMED
271235009,Total lactic dehydrogenase measurement,SNOMED
84840003,Total lobectomy of lung with concomitant decortication,SNOMED
1659481000168103,Total main duct excision,SNOMED
237367009,Total mastectomy and division of pectoralis minor muscle,SNOMED
826171000168108,Total mastectomy with sentinel lymph node biopsy,SNOMED
173566008,Total oesophagectomy and interposition of microvascularly attached colon,SNOMED
32678003,Total ostectomy for graft of mandible,SNOMED
61520005,Total osteoplasty of maxilla,SNOMED
76077004,Total pancreatectomy with transplant,SNOMED
225372007,Total parenteral nutrition,SNOMED
371407007,Total phalangectomy,SNOMED
736295006,Total pharyngectomy with reconstruction using free flap,SNOMED
238241000087107,Total prosthetic arthroplasty of bilateral hip joints,SNOMED
239358003,Total prosthetic replacement of bone of hand,SNOMED
239359006,Total prosthetic replacement of scaphoid,SNOMED
172767009,Total reconstruction of nose with bone graft and microvascular transferred flap,SNOMED
172766000,Total reconstruction of nose with bone graft and skin flap,SNOMED
397154002,Total repair of truncus arteriosus,SNOMED
16205000,"Total repair of truncus arteriosus, Rastelli type operation",SNOMED
1231411002,Total replacement of hip joint using mesh,SNOMED
1231412009,Total replacement of hip joint using ring,SNOMED
1220622006,Total replacement of knee joint using knee stem,SNOMED
112728000,Total revision of hip replacement with use of methyl methacrylate,SNOMED
43450002,Total thymectomy,SNOMED
24443003,Total thyroidectomy,SNOMED
237486002,Total thyroidectomy with cervical lymph node dissection,SNOMED
47712005,Total ureterectomy of ectopic ureter by combined approach,SNOMED
85476000,Total wrist replacement,SNOMED
229596005,Touch weight-bearing gait training on stairs,SNOMED
241738003,Tourniquet cuff deflation,SNOMED
241737008,Tourniquet release,SNOMED
121710001,Toxaphene measurement,SNOMED
122131006,Toxic plant identification,SNOMED
122304001,Toxoplasma gondii DNA assay,SNOMED
391364009,Toxoplasma screening test,SNOMED
408202000,Toxoplasma serology,SNOMED
122133009,Toxoplasma species detection,SNOMED
165834009,Toxoplasmosis test,SNOMED
416968006,Trabeculectomy with intraoperative administration of mitomycin,SNOMED
391930001,Tracheal wall reinforcement,SNOMED
398189002,Tracheobronchial lavage via suction catheter,SNOMED
398030006,Tracheobronchial lavage via tracheostomy,SNOMED
67116005,Tracheoplasty by cervical approach,SNOMED
274416008,Tracheoscopy to remove object,SNOMED
171120003,Trachoma screening,SNOMED
178496003,Traction for fracture of jaw,SNOMED
265131003,Traction lengthening of diaphysis of bone,SNOMED
48035000,Traction maintenance,SNOMED
1583007,Tractotomy of mesencephalon,SNOMED
22532005,Training in braille or Moon,SNOMED
723289007,Training in extending range of activity of daily living,SNOMED
121712009,trans-Nonachlor measurement,SNOMED
53551007,Transabdominal encephalocentesis of fetal head,SNOMED
13852005,Transabdominal gastroscopy,SNOMED
265426008,Transanal destruction of lesion of rectum,SNOMED
443665007,Transanal disk excision of rectum,SNOMED
13678003,Transanal enema,SNOMED
314610005,Transanal excision of neoplasm of rectal submucosa,SNOMED
820611000168105,Transanal minimally invasive excision of rectum,SNOMED
265027007,Transantral ethmoidectomy,SNOMED
231554000,Transantral transethmoidal orbital decompression,SNOMED
443887000,Transapical implantation of aortic valve,SNOMED
1231726001,Transapical transcatheter implantation of bioprosthetic mitral valve prosthesis into mitral annuloplasty ring using fluoroscopic and transoesophageal echocardiographic guidance,SNOMED
447877000,Transarterial oily chemoembolisation,SNOMED
448527005,Transcatheter oily chemoembolisation,SNOMED
176873000,Transcervical resection endometrium,SNOMED
1351500002,Transconjunctival application of beta radiation to eye,SNOMED
1351521002,Transconjunctival application of beta radiation to left eye,SNOMED
440036001,Transcranial Doppler ultrasound of intracranial artery using microbubble contrast media for detection of emboli,SNOMED
252489007,Transdiaphragmatic pressure measurement,SNOMED
174603004,Transduodenal biopsy of lesion of ampulla of Vater,SNOMED
174602009,Transduodenal excision of ampulla of Vater,SNOMED
307641009,Transduodenal needle biopsy of pancreas,SNOMED
446795001,Transection of dorsal spinal nerve root at entry zone,SNOMED
12796008,Transection of fallopian tube by abdominal approach,SNOMED
82689009,Transection of isthmus of thyroid,SNOMED
173619003,Transection of oesophagus using staple gun,SNOMED
253466006,Transection of pedicle graft,SNOMED
192703003,Transection of uvula,SNOMED
1072381000168109,Transfer of brachioradialis muscle tendon to pollicis longus flexor tendon,SNOMED
710112000,Transfer of care from hospital,SNOMED
71501009,"Transfer of finger, except thumb",SNOMED
49624000,Transfer of iliopsoas to femoral neck,SNOMED
264990007,Transfer of intrinsic muscle of foot,SNOMED
1339048003,Transfer of latissimus dorsi tendon,SNOMED
5151000032105,Transfer of ligament,SNOMED
264991006,Transfer of peroneus brevis,SNOMED
1201735007,Transfer of tendon of wrist region,SNOMED
60873008,"Transfer of toe to finger, except thumb",SNOMED
720004009,Transfer to high dependency unit,SNOMED
415743006,Transferrin isoforms measurement,SNOMED
116797000,Transfusion of factor IX,SNOMED
426518006,Transfusion of granulocytes,SNOMED
16609791000119102,Transfusion of immunoglobulin,SNOMED
14765003,Transgeneic procedure,SNOMED
421239004,Transillumination of eye,SNOMED
277237009,Transillumination of maxillary sinus,SNOMED
429788001,Transjugular intrahepatic thrombectomy of portal vein,SNOMED
428917000,Translocation of pigment epithelium of retina,SNOMED
233100002,Transluminal closure of ventricular septal defect using prosthesis,SNOMED
429066008,Transluminal insertion of prosthesis into blood vessel of liver,SNOMED
473196007,Transluminal intracardiac echocardiography for congenital heart disease,SNOMED
232836005,Transluminal laser aortic valvotomy,SNOMED
232870006,Transluminal laser pulmonary valvotomy,SNOMED
233085006,Transluminal laser resection of left ventricular muscle,SNOMED
233060002,Transluminal laser resection of right ventricular muscle,SNOMED
232959003,Transluminal maintenance of aortic balloon pump,SNOMED
233257001,Transluminal operations on circle of Willis,SNOMED
426374004,Transluminal pericardial drainage,SNOMED
232837001,Transluminal radiofrequency aortic valvotomy,SNOMED
232771004,Transluminal radiofrequency mitral valvotomy,SNOMED
232871005,Transluminal radiofrequency pulmonary valvotomy,SNOMED
308683001,Transluminal right ventricular biopsy after heart transplant,SNOMED
1013011000168101,Transmastoid repair of temporal bone encephalocele,SNOMED
439707001,Transmyocardial closure of ventricular septal defect using catheter with implant,SNOMED
15256002,Transmyocardial revascularisation by laser technique,SNOMED
473197003,Transoesophageal echocardiography for congenital heart disease,SNOMED
1550591000168100,Transoral endoscopic thyroidectomy via vestibular approach,SNOMED
232505005,Transorbital ethmoidectomy,SNOMED
58337008,Transorbital leukotomy,SNOMED
1382047008,Transperineal ultrasonography guided transperineal insertion of fiducial marker into prostate,SNOMED
34815006,Transplant of adrenal gland tissue to cerebral ventricle,SNOMED
438611007,Transplant of fetal cells,SNOMED
13392003,Transplant of larynx,SNOMED
68316003,Transplant of pineal gland,SNOMED
53000009,Transplant of superior rectus tendon for blepharoptosis,SNOMED
720371007,Transportation by bariatric transport,SNOMED
715954004,Transportation by commercial flight,SNOMED
715955003,Transportation by commercial flight with stretcher facility,SNOMED
1299110008,Transportation in isolation,SNOMED
1351524005,Transportation of specimen,SNOMED
428632005,Transportation request,SNOMED
410423004,Transportation surveillance,SNOMED
80200006,Transposition of biliary fistulous tract into stomach,SNOMED
384678000,Transposition of coronary artery,SNOMED
87398007,Transposition of penis,SNOMED
12649007,Transposition of prostatic tissue,SNOMED
120226009,Transposition of tissue of forearm,SNOMED
1148707000,Transsphenoidal total excision of neoplasm of pituitary gland,SNOMED
174273005,Transsphincteric anastomosis of colon to anus,SNOMED
174272000,Transsphincteric destruction of lesion of rectum,SNOMED
405441000,Transtarsal amputation,SNOMED
434158009,Transthoracic three dimensional ultrasound of heart,SNOMED
104986001,Transthyretin measurement,SNOMED
429181000,Transtympanic injection of inner ear,SNOMED
22241004,Transurethral cryosurgical removal of prostate,SNOMED
6195001,Transurethral drainage of prostatic abscess,SNOMED
288012002,Transurethral excision of ulcer of urinary bladder,SNOMED
176165006,Transurethral operation to increase bladder capacity,SNOMED
176304000,Transurethral punch biopsy of prostate,SNOMED
176305004,Transurethral removal of prostatic calculus,SNOMED
236253008,Transurethral resection of male bladder neck,SNOMED
68986004,"Transurethral resection of prostate, first stage of two stages",SNOMED
289185001,Transurethral resection of ureterocele,SNOMED
699077003,Transurethral thulium laser enucleation of prostate,SNOMED
176166007,Transurethral transection of urinary bladder,SNOMED
274042004,Transvaginal removal of coil,SNOMED
426491001,Transvaginal ultrasound examination of female genital tract,SNOMED
446920006,Transvaginal ultrasound to determine the estimated date of confinement,SNOMED
261456008,Transverse palmar incision,SNOMED
359716006,Transverse wedge excision of lip with primary closure,SNOMED
105345006,Tranylcypromine measurement,SNOMED
448570005,Trapezoidal osteotomy,SNOMED
406184001,Trauma therapy: child,SNOMED
171370009,Travel cancellation examination,SNOMED
167815005,Tray agglutination test,SNOMED
29141006,Trazodone measurement,SNOMED
1254996007,Tree nut free diet,SNOMED
121713004,Trenbolone measurement,SNOMED
66165006,Trendelenburg test,SNOMED
312462002,Treponema pallidum particle inhibition test,SNOMED
391366006,Treponema screening test,SNOMED
89793009,"Tri-iodothyronine measurement, total",SNOMED
314587006,Trial dissection of liver mass,SNOMED
304588005,Trial dissection of rectum,SNOMED
105347003,Triazolam measurement,SNOMED
26914001,Tributyrin test,SNOMED
78614006,Trichinella extract skin test,SNOMED
105348008,Trichloroethanol measurement,SNOMED
117687005,Trichlorothiazide measurement,SNOMED
122292006,Trichomonas vaginalis identification,SNOMED
122305000,Trichomonas vaginalis rRNA assay,SNOMED
231317008,Trigger point infiltration of neurolytic substance,SNOMED
121869002,Trihydroxy bile acid measurement,SNOMED
392518003,Trimellitic anhydride specific IgE antibody measurement,SNOMED
105349000,Trimeperidine measurement,SNOMED
239697000,Trimming of plaster cast,SNOMED
180147005,Triple arthrodesis for correction of congenital deformity of foot,SNOMED
265120006,Triple arthrodesis of hindfoot,SNOMED
72732005,Triple sugar iron test,SNOMED
275835005,Triple test,SNOMED
37212008,"Trocar biopsy of bone, superficial",SNOMED
24485004,Trochanterplasty,SNOMED
121726000,Tromethamine measurement,SNOMED
105001004,Troponin T cardiac measurement,SNOMED
232956005,Truncal root replacement,SNOMED
229250001,Trunk elongation,SNOMED
234775009,Try-in of dental restoration,SNOMED
234778006,Try-in of denture,SNOMED
416861004,Trypan blue staining of lens capsule,SNOMED
122200008,Trypanosoma culture,SNOMED
236915005,Tubal embryo transfer,SNOMED
56948003,Tube feeding by drip method,SNOMED
38903004,Tube feeding by syringe method,SNOMED
233377005,Tube graft abdominal aortic aneurysm - emergency,SNOMED
80999007,Tube pericardiostomy,SNOMED
28665001,Tumour growth factor-beta assay,SNOMED
45244006,"Tumour necrosis factor, beta assay",SNOMED
933398511000036100,Tumour tissue colorectal cancer somatic gene test,SNOMED
1428731000168102,Tumour tissue EGFR mutation detection test,SNOMED
121727009,Tungsten measurement,SNOMED
43323006,"Turbidity test, qualitative",SNOMED
60519005,"Turbidity test, quantitative",SNOMED
274464004,Turbinate infraction,SNOMED
121728004,Turpentine measurement,SNOMED
77316001,Tween 80 hydrolysis test,SNOMED
252688006,Two glass urine test - second glass,SNOMED
312647006,Two layer compression bandage for skin ulcer,SNOMED
236285006,Two stage reconstruction by urethra-terminalising operation,SNOMED
361171003,"Tympanoplasty, type I with graft",SNOMED
252374002,Type III allergen test,SNOMED
42123008,"Type III, moderate periodontitis, moderate to deep pocket therapy",SNOMED
388808008,Tyrophagus putrescentiae specific immunoglobulin E antibody measurement,SNOMED
84095005,Tzanck smear method,SNOMED
103980000,U blood group antibody identification,SNOMED
103891006,U blood group typing,SNOMED
933450891000036105,UGT1A1 gene mutation detection test,SNOMED
392501002,Ulocladium chartarum specific IgE antibody measurement,SNOMED
49913004,Ultrashort wave diathermy,SNOMED
1787006,Ultrasonic guidance for pericardiocentesis,SNOMED
229302002,Ultrasonic humidification,SNOMED
232201002,Ultrasonic labyrinthectomy,SNOMED
440499003,Ultrasonography guided ablation of lesion of kidney using ultrasound guidance,SNOMED
866207003,Ultrasonography guided aspiration of ankle,SNOMED
1333913004,Ultrasonography guided barbotage of left shoulder,SNOMED
1333916007,Ultrasonography guided biopsy of soft tissue of left thigh,SNOMED
1333917003,Ultrasonography guided biopsy of soft tissue of right thigh,SNOMED
1220593001,Ultrasonography guided drainage of scrotum,SNOMED
1370887004,Ultrasonography guided ethanol ablation of cystic thyroid nodule,SNOMED
1268998003,Ultrasonography guided insertion of infrared reflector localisation marker into breast,SNOMED
1334063003,Ultrasonography guided left suprascapular nerve block,SNOMED
1388762005,Ultrasonography guided percutaneous ablation of lesion of kidney,SNOMED
1296902007,Ultrasonography guided percutaneous embolisation of thoracic duct,SNOMED
1388777002,Ultrasonography guided percutaneous insertion of drainage tube into pleural cavity,SNOMED
1359753005,Ultrasonography guided percutaneous insertion of fiducial marker into pelvis,SNOMED
1356875004,Ultrasonography guided percutaneous laser ablation of lesion of thyroid,SNOMED
1356876003,Ultrasonography guided percutaneous laser ablation of neoplasm of bone,SNOMED
1356890000,Ultrasonography guided percutaneous laser ablation of neoplasm of breast,SNOMED
1296656002,Ultrasonography guided percutaneous microwave ablation of benign nodule of thyroid,SNOMED
1357760008,Ultrasonography guided percutaneous microwave ablation of lesion of liver,SNOMED
1370886008,Ultrasonography guided percutaneous microwave ablation of nodule of thyroid,SNOMED
1334032002,Ultrasonography guided percutaneous radiofrequency ablation of bilateral short saphenous veins,SNOMED
1334030005,Ultrasonography guided percutaneous radiofrequency ablation of left short saphenous vein,SNOMED
1334031009,Ultrasonography guided percutaneous radiofrequency ablation of right short saphenous vein,SNOMED
906091000000101,Ultrasonography guided percutaneous radiofrequency ablation of short saphenous vein,SNOMED
438815000,Ultrasonography guided radiofrequency ablation of lesion of liver,SNOMED
1334064009,Ultrasonography guided right suprascapular nerve block,SNOMED
844541000000109,Ultrasonography guided suprascapular nerve block,SNOMED
1334074007,Ultrasonography of bilateral kidneys and bladder,SNOMED
241503003,Ultrasonography of hip joint of neonate,SNOMED
58241000087103,Ultrasonography of soft tissue of ankle region,SNOMED
58181000087100,Ultrasonography of soft tissue of wrist region,SNOMED
1334077000,Ultrasonography of transplanted bilateral kidneys with contrast,SNOMED
1334076009,Ultrasonography of transplanted right kidney with contrast,SNOMED
431512001,Ultrasound Doppler flow mapping of artery of upper limb,SNOMED
394211000119109,Ultrasound for fetal biophysical profile with non-stress testing,SNOMED
391131000119106,Ultrasound for qualitative amniotic fluid volume,SNOMED
20511000087100,Ultrasound guided aspiration of bilateral axillae,SNOMED
442916009,Ultrasound guided aspiration of cyst of breast,SNOMED
427161000119107,Ultrasound guided aspiration of cyst of left breast,SNOMED
427171000119101,Ultrasound guided aspiration of cyst of right breast,SNOMED
